2024-06-03 19:54:33,813 WARN  SumoGuiAmbassador - The file scenarios/npr/sumo/sumo_config.json does not exist.
2024-06-03 19:54:38,844 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_46" received at simulation time 257000000000 ns (subscribe=true)
2024-06-03 19:54:38,844 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_47" received at simulation time 257000000000 ns (subscribe=true)
2024-06-03 19:54:38,844 INFO  SumoGuiAmbassador - Adding new vehicle "veh_42" at simulation time 257000000000 ns (type=Car, routeId=r_0, laneId=best, departPos=0.00)
2024-06-03 19:54:38,846 INFO  SumoGuiAmbassador - Adding new vehicle "veh_43" at simulation time 257000000000 ns (type=Car, routeId=r_2, laneId=best, departPos=0.00)
2024-06-03 19:54:38,847 INFO  SumoGuiAmbassador - Adding new vehicle "veh_44" at simulation time 257000000000 ns (type=Car, routeId=r_1, laneId=best, departPos=0.00)
2024-06-03 19:54:38,848 INFO  SumoGuiAmbassador - Adding new vehicle "veh_45" at simulation time 257000000000 ns (type=Car, routeId=r_4, laneId=best, departPos=0.00)
2024-06-03 19:54:38,848 INFO  SumoGuiAmbassador - Adding new vehicle "veh_46" at simulation time 257000000000 ns (type=Car, routeId=r_3, laneId=best, departPos=0.00)
2024-06-03 19:54:38,849 INFO  SumoGuiAmbassador - Adding new vehicle "veh_47" at simulation time 257000000000 ns (type=Car, routeId=r_5, laneId=best, departPos=0.00)
2024-06-03 19:54:38,908 INFO  SimulationFacade - Removed vehicle "veh_45" at simulation time 276000000000ns
2024-06-03 19:54:38,913 INFO  SimulationFacade - Removed vehicle "veh_46" at simulation time 278000000000ns
2024-06-03 19:54:38,913 INFO  SimulationFacade - Removed vehicle "veh_44" at simulation time 278000000000ns
2024-06-03 19:54:38,913 INFO  SimulationFacade - Removed vehicle "veh_43" at simulation time 278000000000ns
2024-06-03 19:54:38,917 INFO  SimulationFacade - Removed vehicle "veh_42" at simulation time 281000000000ns
2024-06-03 19:54:38,918 INFO  SimulationFacade - Removed vehicle "veh_47" at simulation time 283000000000ns
2024-06-03 19:54:38,923 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_48" received at simulation time 293000000000 ns (subscribe=true)
2024-06-03 19:54:38,923 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_49" received at simulation time 293000000000 ns (subscribe=true)
2024-06-03 19:54:38,923 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_50" received at simulation time 293000000000 ns (subscribe=true)
2024-06-03 19:54:38,923 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_51" received at simulation time 293000000000 ns (subscribe=true)
2024-06-03 19:54:38,923 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_52" received at simulation time 293000000000 ns (subscribe=true)
2024-06-03 19:54:38,923 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_53" received at simulation time 293000000000 ns (subscribe=true)
2024-06-03 19:54:38,924 INFO  SumoGuiAmbassador - Adding new vehicle "veh_48" at simulation time 293000000000 ns (type=Car, routeId=r_0, laneId=best, departPos=0.00)
2024-06-03 19:54:38,924 INFO  SumoGuiAmbassador - Adding new vehicle "veh_49" at simulation time 293000000000 ns (type=Car, routeId=r_2, laneId=best, departPos=0.00)
2024-06-03 19:54:38,925 INFO  SumoGuiAmbassador - Adding new vehicle "veh_50" at simulation time 293000000000 ns (type=Car, routeId=r_1, laneId=best, departPos=0.00)
2024-06-03 19:54:38,926 INFO  SumoGuiAmbassador - Adding new vehicle "veh_51" at simulation time 293000000000 ns (type=Car, routeId=r_4, laneId=best, departPos=0.00)
2024-06-03 19:54:38,927 INFO  SumoGuiAmbassador - Adding new vehicle "veh_52" at simulation time 293000000000 ns (type=Car, routeId=r_3, laneId=best, departPos=0.00)
2024-06-03 19:54:38,929 INFO  SumoGuiAmbassador - Adding new vehicle "veh_53" at simulation time 293000000000 ns (type=Car, routeId=r_5, laneId=best, departPos=0.00)
2024-06-03 19:54:38,992 INFO  SimulationFacade - Removed vehicle "veh_49" at simulation time 312000000000ns
2024-06-03 19:54:38,992 INFO  SimulationFacade - Removed vehicle "veh_51" at simulation time 312000000000ns
2024-06-03 19:54:38,994 INFO  SimulationFacade - Removed vehicle "veh_52" at simulation time 313000000000ns
2024-06-03 19:54:38,997 INFO  SimulationFacade - Removed vehicle "veh_50" at simulation time 315000000000ns
2024-06-03 19:54:39,000 INFO  SimulationFacade - Removed vehicle "veh_48" at simulation time 317000000000ns
2024-06-03 19:54:39,002 INFO  SimulationFacade - Removed vehicle "veh_53" at simulation time 319000000000ns
2024-06-03 19:54:39,006 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_54" received at simulation time 329000000000 ns (subscribe=true)
2024-06-03 19:54:39,006 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_55" received at simulation time 329000000000 ns (subscribe=true)
2024-06-03 19:54:39,006 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_56" received at simulation time 329000000000 ns (subscribe=true)
2024-06-03 19:54:39,006 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_57" received at simulation time 329000000000 ns (subscribe=true)
2024-06-03 19:54:39,006 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_58" received at simulation time 329000000000 ns (subscribe=true)
2024-06-03 19:54:39,006 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_59" received at simulation time 329000000000 ns (subscribe=true)
2024-06-03 19:54:39,006 INFO  SumoGuiAmbassador - Adding new vehicle "veh_54" at simulation time 329000000000 ns (type=Car, routeId=r_0, laneId=best, departPos=0.00)
2024-06-03 19:54:39,007 INFO  SumoGuiAmbassador - Adding new vehicle "veh_55" at simulation time 329000000000 ns (type=Car, routeId=r_2, laneId=best, departPos=0.00)
2024-06-03 19:54:39,007 INFO  SumoGuiAmbassador - Adding new vehicle "veh_56" at simulation time 329000000000 ns (type=Car, routeId=r_1, laneId=best, departPos=0.00)
2024-06-03 19:54:39,008 INFO  SumoGuiAmbassador - Adding new vehicle "veh_57" at simulation time 329000000000 ns (type=Car, routeId=r_4, laneId=best, departPos=0.00)
2024-06-03 19:54:39,008 INFO  SumoGuiAmbassador - Adding new vehicle "veh_58" at simulation time 329000000000 ns (type=Car, routeId=r_3, laneId=best, departPos=0.00)
2024-06-03 19:54:39,009 INFO  SumoGuiAmbassador - Adding new vehicle "veh_59" at simulation time 329000000000 ns (type=Car, routeId=r_5, laneId=best, departPos=0.00)
2024-06-03 19:54:39,040 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 339.000,400,000 s: vehicleId="veh_59", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,040 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 339.000,400,000 s: vehicleId="veh_58", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,041 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 339.000,900,000 s: vehicleId="veh_57", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,042 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 339.001,300,000 s: vehicleId="veh_58", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,043 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 339.001,400,000 s: vehicleId="veh_54", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,043 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 339.001,800,000 s: vehicleId="veh_57", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,043 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 339.001,800,000 s: vehicleId="veh_55", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,044 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 339.002,400,000 s: vehicleId="veh_56", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,044 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 339.002,800,000 s: vehicleId="veh_56", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,044 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 339.002,800,000 s: vehicleId="veh_54", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,075 INFO  SimulationFacade - Removed vehicle "veh_57" at simulation time 352000000000ns
2024-06-03 19:54:39,075 INFO  SimulationFacade - Removed vehicle "veh_55" at simulation time 352000000000ns
2024-06-03 19:54:39,078 INFO  SimulationFacade - Removed vehicle "veh_58" at simulation time 354000000000ns
2024-06-03 19:54:39,079 INFO  SimulationFacade - Removed vehicle "veh_56" at simulation time 354000000000ns
2024-06-03 19:54:39,080 INFO  SimulationFacade - Removed vehicle "veh_54" at simulation time 355000000000ns
2024-06-03 19:54:39,082 INFO  SimulationFacade - Removed vehicle "veh_59" at simulation time 356000000000ns
2024-06-03 19:54:39,090 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_60" received at simulation time 365000000000 ns (subscribe=true)
2024-06-03 19:54:39,090 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_61" received at simulation time 365000000000 ns (subscribe=true)
2024-06-03 19:54:39,090 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_62" received at simulation time 365000000000 ns (subscribe=true)
2024-06-03 19:54:39,090 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_63" received at simulation time 365000000000 ns (subscribe=true)
2024-06-03 19:54:39,090 INFO  SumoGuiAmbassador - Adding new vehicle "veh_60" at simulation time 365000000000 ns (type=Car, routeId=r_2, laneId=best, departPos=0.00)
2024-06-03 19:54:39,091 INFO  SumoGuiAmbassador - Adding new vehicle "veh_61" at simulation time 365000000000 ns (type=Car, routeId=r_1, laneId=best, departPos=0.00)
2024-06-03 19:54:39,092 INFO  SumoGuiAmbassador - Adding new vehicle "veh_62" at simulation time 365000000000 ns (type=Car, routeId=r_3, laneId=best, departPos=0.00)
2024-06-03 19:54:39,093 INFO  SumoGuiAmbassador - Adding new vehicle "veh_63" at simulation time 365000000000 ns (type=Car, routeId=r_5, laneId=best, departPos=0.00)
2024-06-03 19:54:39,133 INFO  SimulationFacade - Removed vehicle "veh_62" at simulation time 384000000000ns
2024-06-03 19:54:39,133 INFO  SimulationFacade - Removed vehicle "veh_60" at simulation time 384000000000ns
2024-06-03 19:54:39,136 INFO  SimulationFacade - Removed vehicle "veh_61" at simulation time 386000000000ns
2024-06-03 19:54:39,139 INFO  SimulationFacade - Removed vehicle "veh_63" at simulation time 388000000000ns
2024-06-03 19:54:39,144 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_64" received at simulation time 401000000000 ns (subscribe=true)
2024-06-03 19:54:39,144 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_65" received at simulation time 401000000000 ns (subscribe=true)
2024-06-03 19:54:39,144 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_66" received at simulation time 401000000000 ns (subscribe=true)
2024-06-03 19:54:39,144 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_67" received at simulation time 401000000000 ns (subscribe=true)
2024-06-03 19:54:39,145 INFO  SumoGuiAmbassador - Adding new vehicle "veh_64" at simulation time 401000000000 ns (type=Car, routeId=r_2, laneId=best, departPos=0.00)
2024-06-03 19:54:39,146 INFO  SumoGuiAmbassador - Adding new vehicle "veh_65" at simulation time 401000000000 ns (type=Car, routeId=r_1, laneId=best, departPos=0.00)
2024-06-03 19:54:39,147 INFO  SumoGuiAmbassador - Adding new vehicle "veh_66" at simulation time 401000000000 ns (type=Car, routeId=r_3, laneId=best, departPos=0.00)
2024-06-03 19:54:39,148 INFO  SumoGuiAmbassador - Adding new vehicle "veh_67" at simulation time 401000000000 ns (type=Car, routeId=r_5, laneId=best, departPos=0.00)
2024-06-03 19:54:39,168 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 411.000,400,000 s: vehicleId="veh_65", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,168 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 411.000,400,000 s: vehicleId="veh_64", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,169 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 411.000,900,000 s: vehicleId="veh_65", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,169 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 411.001,300,000 s: vehicleId="veh_67", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,170 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 411.001,300,000 s: vehicleId="veh_66", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,170 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 411.001,300,000 s: vehicleId="veh_64", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,170 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 411.001,300,000 s: vehicleId="veh_66", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,171 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 411.001,400,000 s: vehicleId="veh_66", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,171 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 411.002,300,000 s: vehicleId="veh_65", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,171 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 411.002,400,000 s: vehicleId="veh_67", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,172 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 411.002,400,000 s: vehicleId="veh_66", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,172 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 411.002,800,000 s: vehicleId="veh_67", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,203 INFO  SimulationFacade - Removed vehicle "veh_66" at simulation time 425000000000ns
2024-06-03 19:54:39,203 INFO  SimulationFacade - Removed vehicle "veh_65" at simulation time 425000000000ns
2024-06-03 19:54:39,206 INFO  SimulationFacade - Removed vehicle "veh_64" at simulation time 426000000000ns
2024-06-03 19:54:39,210 INFO  SimulationFacade - Removed vehicle "veh_67" at simulation time 429000000000ns
2024-06-03 19:54:39,216 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_68" received at simulation time 437000000000 ns (subscribe=true)
2024-06-03 19:54:39,216 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_69" received at simulation time 437000000000 ns (subscribe=true)
2024-06-03 19:54:39,216 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_70" received at simulation time 437000000000 ns (subscribe=true)
2024-06-03 19:54:39,216 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_71" received at simulation time 437000000000 ns (subscribe=true)
2024-06-03 19:54:39,216 INFO  SumoGuiAmbassador - Adding new vehicle "veh_68" at simulation time 437000000000 ns (type=Car, routeId=r_2, laneId=best, departPos=0.00)
2024-06-03 19:54:39,218 INFO  SumoGuiAmbassador - Adding new vehicle "veh_69" at simulation time 437000000000 ns (type=Car, routeId=r_1, laneId=best, departPos=0.00)
2024-06-03 19:54:39,220 INFO  SumoGuiAmbassador - Adding new vehicle "veh_70" at simulation time 437000000000 ns (type=Car, routeId=r_3, laneId=best, departPos=0.00)
2024-06-03 19:54:39,221 INFO  SumoGuiAmbassador - Adding new vehicle "veh_71" at simulation time 437000000000 ns (type=Car, routeId=r_5, laneId=best, departPos=0.00)
2024-06-03 19:54:39,253 INFO  SimulationFacade - Removed vehicle "veh_70" at simulation time 454000000000ns
2024-06-03 19:54:39,258 INFO  SimulationFacade - Removed vehicle "veh_69" at simulation time 459000000000ns
2024-06-03 19:54:39,258 INFO  SimulationFacade - Removed vehicle "veh_68" at simulation time 459000000000ns
2024-06-03 19:54:39,260 INFO  SimulationFacade - Removed vehicle "veh_71" at simulation time 463000000000ns
2024-06-03 19:54:39,266 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_72" received at simulation time 473000000000 ns (subscribe=true)
2024-06-03 19:54:39,266 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_73" received at simulation time 473000000000 ns (subscribe=true)
2024-06-03 19:54:39,266 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_74" received at simulation time 473000000000 ns (subscribe=true)
2024-06-03 19:54:39,266 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_75" received at simulation time 473000000000 ns (subscribe=true)
2024-06-03 19:54:39,266 INFO  SumoGuiAmbassador - Adding new vehicle "veh_72" at simulation time 473000000000 ns (type=Car, routeId=r_2, laneId=best, departPos=0.00)
2024-06-03 19:54:39,267 INFO  SumoGuiAmbassador - Adding new vehicle "veh_73" at simulation time 473000000000 ns (type=Car, routeId=r_1, laneId=best, departPos=0.00)
2024-06-03 19:54:39,268 INFO  SumoGuiAmbassador - Adding new vehicle "veh_74" at simulation time 473000000000 ns (type=Car, routeId=r_3, laneId=best, departPos=0.00)
2024-06-03 19:54:39,269 INFO  SumoGuiAmbassador - Adding new vehicle "veh_75" at simulation time 473000000000 ns (type=Car, routeId=r_5, laneId=best, departPos=0.00)
2024-06-03 19:54:39,311 INFO  SimulationFacade - Removed vehicle "veh_74" at simulation time 490000000000ns
2024-06-03 19:54:39,315 INFO  SimulationFacade - Removed vehicle "veh_72" at simulation time 492000000000ns
2024-06-03 19:54:39,316 INFO  SimulationFacade - Removed vehicle "veh_73" at simulation time 493000000000ns
2024-06-03 19:54:39,322 INFO  SimulationFacade - Removed vehicle "veh_75" at simulation time 497000000000ns
2024-06-03 19:54:39,334 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_76" received at simulation time 509000000000 ns (subscribe=true)
2024-06-03 19:54:39,334 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_77" received at simulation time 509000000000 ns (subscribe=true)
2024-06-03 19:54:39,334 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_78" received at simulation time 509000000000 ns (subscribe=true)
2024-06-03 19:54:39,334 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_79" received at simulation time 509000000000 ns (subscribe=true)
2024-06-03 19:54:39,334 INFO  SumoGuiAmbassador - Adding new vehicle "veh_76" at simulation time 509000000000 ns (type=Car, routeId=r_2, laneId=best, departPos=0.00)
2024-06-03 19:54:39,335 INFO  SumoGuiAmbassador - Adding new vehicle "veh_77" at simulation time 509000000000 ns (type=Car, routeId=r_1, laneId=best, departPos=0.00)
2024-06-03 19:54:39,336 INFO  SumoGuiAmbassador - Adding new vehicle "veh_78" at simulation time 509000000000 ns (type=Car, routeId=r_3, laneId=best, departPos=0.00)
2024-06-03 19:54:39,337 INFO  SumoGuiAmbassador - Adding new vehicle "veh_79" at simulation time 509000000000 ns (type=Car, routeId=r_5, laneId=best, departPos=0.00)
2024-06-03 19:54:39,369 INFO  SimulationFacade - Removed vehicle "veh_78" at simulation time 526000000000ns
2024-06-03 19:54:39,372 INFO  SimulationFacade - Removed vehicle "veh_76" at simulation time 529000000000ns
2024-06-03 19:54:39,373 INFO  SimulationFacade - Removed vehicle "veh_77" at simulation time 530000000000ns
2024-06-03 19:54:39,374 INFO  SimulationFacade - Removed vehicle "veh_79" at simulation time 534000000000ns
2024-06-03 19:54:39,378 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_80" received at simulation time 545000000000 ns (subscribe=true)
2024-06-03 19:54:39,378 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_81" received at simulation time 545000000000 ns (subscribe=true)
2024-06-03 19:54:39,378 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_82" received at simulation time 545000000000 ns (subscribe=true)
2024-06-03 19:54:39,378 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_83" received at simulation time 545000000000 ns (subscribe=true)
2024-06-03 19:54:39,378 INFO  SumoGuiAmbassador - Adding new vehicle "veh_80" at simulation time 545000000000 ns (type=Car, routeId=r_2, laneId=best, departPos=0.00)
2024-06-03 19:54:39,380 INFO  SumoGuiAmbassador - Adding new vehicle "veh_81" at simulation time 545000000000 ns (type=Car, routeId=r_1, laneId=best, departPos=0.00)
2024-06-03 19:54:39,381 INFO  SumoGuiAmbassador - Adding new vehicle "veh_82" at simulation time 545000000000 ns (type=Car, routeId=r_3, laneId=best, departPos=0.00)
2024-06-03 19:54:39,382 INFO  SumoGuiAmbassador - Adding new vehicle "veh_83" at simulation time 545000000000 ns (type=Car, routeId=r_5, laneId=best, departPos=0.00)
2024-06-03 19:54:39,431 INFO  SimulationFacade - Removed vehicle "veh_80" at simulation time 562000000000ns
2024-06-03 19:54:39,431 INFO  SimulationFacade - Removed vehicle "veh_82" at simulation time 562000000000ns
2024-06-03 19:54:39,437 INFO  SimulationFacade - Removed vehicle "veh_81" at simulation time 566000000000ns
2024-06-03 19:54:39,439 INFO  SimulationFacade - Removed vehicle "veh_83" at simulation time 569000000000ns
2024-06-03 19:54:39,445 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_84" received at simulation time 581000000000 ns (subscribe=true)
2024-06-03 19:54:39,445 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_85" received at simulation time 581000000000 ns (subscribe=true)
2024-06-03 19:54:39,445 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_86" received at simulation time 581000000000 ns (subscribe=true)
2024-06-03 19:54:39,445 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_87" received at simulation time 581000000000 ns (subscribe=true)
2024-06-03 19:54:39,445 INFO  SumoGuiAmbassador - Adding new vehicle "veh_84" at simulation time 581000000000 ns (type=Car, routeId=r_2, laneId=best, departPos=0.00)
2024-06-03 19:54:39,446 INFO  SumoGuiAmbassador - Adding new vehicle "veh_85" at simulation time 581000000000 ns (type=Car, routeId=r_1, laneId=best, departPos=0.00)
2024-06-03 19:54:39,447 INFO  SumoGuiAmbassador - Adding new vehicle "veh_86" at simulation time 581000000000 ns (type=Car, routeId=r_3, laneId=best, departPos=0.00)
2024-06-03 19:54:39,448 INFO  SumoGuiAmbassador - Adding new vehicle "veh_87" at simulation time 581000000000 ns (type=Car, routeId=r_5, laneId=best, departPos=0.00)
2024-06-03 19:54:39,471 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 591.000,400,000 s: vehicleId="veh_87", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,471 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 591.000,800,000 s: vehicleId="veh_86", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,472 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 591.000,900,000 s: vehicleId="veh_85", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,472 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 591.001,800,000 s: vehicleId="veh_84", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,473 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 591.001,900,000 s: vehicleId="veh_84", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,473 INFO  SumoGuiAmbassador - Receive VehicleSlowDown request at simulation time 591.002,300,000 s: vehicleId="veh_85", targetSpeed=3.0m/s, interval=5000000000ms
2024-06-03 19:54:39,494 INFO  SimulationFacade - Removed vehicle "veh_84" at simulation time 605000000000ns
2024-06-03 19:54:39,494 INFO  SimulationFacade - Removed vehicle "veh_86" at simulation time 605000000000ns
2024-06-03 19:54:39,495 INFO  SimulationFacade - Removed vehicle "veh_85" at simulation time 606000000000ns
2024-06-03 19:54:39,497 INFO  SimulationFacade - Removed vehicle "veh_87" at simulation time 609000000000ns
2024-06-03 19:54:39,503 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_88" received at simulation time 617000000000 ns (subscribe=true)
2024-06-03 19:54:39,503 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_89" received at simulation time 617000000000 ns (subscribe=true)
2024-06-03 19:54:39,503 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_90" received at simulation time 617000000000 ns (subscribe=true)
2024-06-03 19:54:39,503 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_91" received at simulation time 617000000000 ns (subscribe=true)
2024-06-03 19:54:39,503 INFO  SumoGuiAmbassador - Adding new vehicle "veh_88" at simulation time 617000000000 ns (type=Car, routeId=r_2, laneId=best, departPos=0.00)
2024-06-03 19:54:39,504 INFO  SumoGuiAmbassador - Adding new vehicle "veh_89" at simulation time 617000000000 ns (type=Car, routeId=r_1, laneId=best, departPos=0.00)
2024-06-03 19:54:39,505 INFO  SumoGuiAmbassador - Adding new vehicle "veh_90" at simulation time 617000000000 ns (type=Car, routeId=r_3, laneId=best, departPos=0.00)
2024-06-03 19:54:39,506 INFO  SumoGuiAmbassador - Adding new vehicle "veh_91" at simulation time 617000000000 ns (type=Car, routeId=r_5, laneId=best, departPos=0.00)
2024-06-03 19:54:39,540 INFO  SimulationFacade - Removed vehicle "veh_88" at simulation time 636000000000ns
2024-06-03 19:54:39,541 INFO  SimulationFacade - Removed vehicle "veh_90" at simulation time 638000000000ns
2024-06-03 19:54:39,542 INFO  SimulationFacade - Removed vehicle "veh_89" at simulation time 638000000000ns
2024-06-03 19:54:39,544 INFO  SimulationFacade - Removed vehicle "veh_91" at simulation time 641000000000ns
2024-06-03 19:54:39,548 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_92" received at simulation time 653000000000 ns (subscribe=true)
2024-06-03 19:54:39,548 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_93" received at simulation time 653000000000 ns (subscribe=true)
2024-06-03 19:54:39,548 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_94" received at simulation time 653000000000 ns (subscribe=true)
2024-06-03 19:54:39,548 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_95" received at simulation time 653000000000 ns (subscribe=true)
2024-06-03 19:54:39,548 INFO  SumoGuiAmbassador - Adding new vehicle "veh_92" at simulation time 653000000000 ns (type=Car, routeId=r_2, laneId=best, departPos=0.00)
2024-06-03 19:54:39,550 INFO  SumoGuiAmbassador - Adding new vehicle "veh_93" at simulation time 653000000000 ns (type=Car, routeId=r_1, laneId=best, departPos=0.00)
2024-06-03 19:54:39,551 INFO  SumoGuiAmbassador - Adding new vehicle "veh_94" at simulation time 653000000000 ns (type=Car, routeId=r_3, laneId=best, departPos=0.00)
2024-06-03 19:54:39,552 INFO  SumoGuiAmbassador - Adding new vehicle "veh_95" at simulation time 653000000000 ns (type=Car, routeId=r_5, laneId=best, departPos=0.00)
2024-06-03 19:54:39,698 INFO  SimulationFacade - Removed vehicle "veh_94" at simulation time 672000000000ns
2024-06-03 19:54:39,700 INFO  SimulationFacade - Removed vehicle "veh_93" at simulation time 674000000000ns
2024-06-03 19:54:39,701 INFO  SimulationFacade - Removed vehicle "veh_92" at simulation time 675000000000ns
2024-06-03 19:54:39,705 INFO  SimulationFacade - Removed vehicle "veh_95" at simulation time 678000000000ns
2024-06-03 19:54:39,709 INFO  SumoGuiAmbassador - VehicleRegistration from RTI "veh_96" received at simulation time 689000000000 ns (subscribe=true)
